[generation 0]
agent_22 = 7.770240
agent_23 = 15.991701
agent_24 = 8.583797
agent_25 = 7.496665
agent_26 = 8.866501
agent_27 = 6.953186
agent_28 = 6.296544
agent_29 = 8.599531
agent_30 = 6.644779
agent_31 = 6.508859
agent_32 = 7.728052
agent_33 = 8.073978
agent_34 = 6.153914
agent_35 = 5.058065
agent_36 = 15.131948
agent_37 = 3.797099
agent_38 = 6.186061
agent_39 = 3.626527
agent_40 = 3.292821
agent_41 = 4.411626
agent_42 = 2.878286
agent_43 = 3.444495
agent_44 = 2.467607
agent_45 = 3.354400
agent_46 = 2.790137
agent_47 = 3.069901
agent_48 = 1.970377
agent_49 = 8.042314
agent_50 = 1.768797
agent_51 = 2.561757
agent_52 = 1.218435
agent_53 = 2.100903
agent_54 = 2.279159
agent_55 = 1.728876
agent_56 = 1.609721
agent_57 = 0.832737
agent_58 = 2.247291
agent_59 = 0.622090
agent_60 = 0.000000
agent_61 = 1.875564
agent_62 = 9.524967
agent_63 = 9.838679

[generation 5]
agent_0 = 13.338262
agent_1 = 11.642052
agent_2 = 12.903642
agent_3 = 10.964064
agent_4 = 10.308054
agent_5 = 11.893301
agent_6 = 10.848466
agent_7 = 11.144956
agent_8 = 11.133196
agent_9 = 9.005779
agent_10 = 14.960558
agent_11 = 10.030434
agent_12 = 8.421825
agent_13 = 10.921543
agent_14 = 20.722253
agent_15 = 20.848301
agent_16 = 7.533026
agent_17 = 10.820407
agent_18 = 8.159534
agent_19 = 8.713568
agent_20 = 9.229953
agent_21 = 7.278672
agent_22 = 7.579419
agent_23 = 7.290844
agent_24 = 6.551101
agent_25 = 7.911412
agent_26 = 6.147915
agent_27 = 19.256793
agent_28 = 10.066542
agent_29 = 5.821895
agent_30 = 6.185044
agent_31 = 5.511397
agent_32 = 5.012241
agent_33 = 6.194320
agent_34 = 5.025745
agent_35 = 6.120543
agent_36 = 4.285966
agent_37 = 4.545080
agent_38 = 6.043655
agent_39 = 4.938994
agent_40 = 2.807302
agent_41 = 8.129555
agent_42 = 2.788007
agent_43 = 10.759573
agent_44 = 2.814256
agent_45 = 2.763112
agent_46 = 14.906550
agent_47 = 15.186314
agent_48 = 2.685484
agent_49 = 2.891611
agent_50 = 2.988565
agent_51 = 14.678170
agent_52 = 1.629830
agent_53 = 2.848341
agent_54 = 2.681195
agent_55 = 7.035484
agent_56 = 3.161113
agent_57 = 0.426845
agent_58 = 2.728511
agent_59 = 2.378237
agent_60 = 1.341786
agent_61 = 0.060958
agent_62 = 0.000000
agent_63 = 0.948379

[generation 6]
agent_0 = 10.321917
agent_1 = 10.083460
agent_2 = 9.939392
agent_3 = 21.064660
agent_4 = 10.124610
agent_5 = 9.565087
agent_6 = 10.296954
agent_7 = 9.721906
agent_8 = 10.611397
agent_9 = 8.184461
agent_10 = 13.750161
agent_11 = 9.292012
agent_12 = 10.071885
agent_13 = 7.106076
agent_14 = 8.386700
agent_15 = 8.913754
agent_16 = 6.914088
agent_17 = 8.126126
agent_18 = 6.424045
agent_19 = 7.410665
agent_20 = 7.782453
agent_21 = 10.038869
agent_22 = 17.680015
agent_23 = 17.391440
agent_24 = 5.809879
agent_25 = 6.925923
agent_26 = 16.248511
agent_27 = 29.357389
agent_28 = 5.071612
agent_29 = 5.815901
agent_30 = 6.134922
agent_31 = 6.443869
agent_32 = 6.491152
agent_33 = 4.545383
agent_34 = 4.285982
agent_35 = 5.433670
agent_36 = 3.662528
agent_37 = 4.048023
agent_38 = 4.160603
agent_39 = 5.090096
agent_40 = 4.323237
agent_41 = 3.223421
agent_42 = 3.652120
agent_43 = 3.664718
agent_44 = 2.952499
agent_45 = 22.058147
agent_46 = 3.057605
agent_47 = 3.258953
agent_48 = 4.439156
agent_49 = 3.053460
agent_50 = 2.221753
agent_51 = 24.778766
agent_52 = 1.621143
agent_53 = 4.914306
agent_54 = 2.772733
agent_55 = 17.136080
agent_56 = 1.590865
agent_57 = 1.231500
agent_58 = 1.712190
agent_59 = 1.930183
agent_60 = 3.813943
agent_61 = 1.155110
agent_62 = 2.430406
agent_63 = 0.000000

[generation 7]
agent_0 = 11.028575
agent_1 = 46.054809
agent_2 = 21.453314
agent_3 = 32.578583
agent_4 = 10.246996
agent_5 = 14.061183
agent_6 = 21.810877
agent_7 = 21.235828
agent_8 = 10.814827
agent_9 = 9.879847
agent_10 = 9.648809
agent_11 = 20.805935
agent_12 = 9.481217
agent_13 = 10.132982
agent_14 = 19.900622
agent_15 = 20.427677
agent_16 = 32.858994
agent_17 = 8.120205
agent_18 = 16.069251
agent_19 = 7.707876
agent_20 = 8.079223
agent_21 = 8.018876
agent_22 = 8.709736
agent_23 = 28.905363
agent_24 = 7.834761
agent_25 = 7.783702
agent_26 = 6.899108
agent_27 = 10.259095
agent_28 = 6.799597
agent_29 = 6.712696
agent_30 = 8.125995
agent_31 = 7.688954
agent_32 = 8.600370
agent_33 = 5.405380
agent_34 = 7.302816
agent_35 = 8.246857
agent_36 = 6.342246
agent_37 = 4.622177
agent_38 = 5.953727
agent_39 = 5.495701
agent_40 = 3.078750
agent_41 = 6.892499
agent_42 = 3.368706
agent_43 = 14.961547
agent_44 = 3.008216
agent_45 = 4.582451
agent_46 = 4.574407
agent_47 = 2.734548
agent_48 = 1.829391
agent_49 = 4.873437
agent_50 = 13.735676
agent_51 = 36.292689
agent_52 = 1.521685
agent_53 = 1.816980
agent_54 = 1.869012
agent_55 = 2.106895
agent_56 = 0.670261
agent_57 = 3.175242
agent_58 = 0.944617
agent_59 = 1.963786
agent_60 = 0.000000
agent_61 = 2.178800
agent_62 = 0.172953
agent_63 = 1.175212

[generation 8]
agent_0 = 9.925636
agent_1 = 13.626998
agent_2 = 10.305581
agent_3 = 43.269209
agent_4 = 10.368698
agent_5 = 9.165242
agent_6 = 10.627189
agent_7 = 31.926455
agent_8 = 8.215000
agent_9 = 17.752255
agent_10 = 20.339436
agent_11 = 31.496561
agent_12 = 7.551302
agent_13 = 9.073718
agent_14 = 30.591249
agent_15 = 31.118303
agent_16 = 7.399289
agent_17 = 7.729525
agent_18 = 7.978689
agent_19 = 7.548651
agent_20 = 7.265807
agent_21 = 6.824467
agent_22 = 7.795310
agent_23 = 39.595989
agent_24 = 6.809152
agent_25 = 6.870339
agent_26 = 6.759417
agent_27 = 20.949722
agent_28 = 6.005648
agent_29 = 6.982606
agent_30 = 25.654895
agent_31 = 6.181190
agent_32 = 4.839821
agent_33 = 8.051715
agent_34 = 4.829567
agent_35 = 16.291650
agent_36 = 6.179156
agent_37 = 4.019930
agent_38 = 5.785012
agent_39 = 4.268386
agent_40 = 4.171087
agent_41 = 3.363248
agent_42 = 4.096153
agent_43 = 25.652173
agent_44 = 2.633153
agent_45 = 3.183468
agent_46 = 2.697799
agent_47 = 5.339208
agent_48 = 2.299614
agent_49 = 1.742075
agent_50 = 3.005790
agent_51 = 3.234836
agent_52 = 2.582407
agent_53 = 3.015297
agent_54 = 0.959129
agent_55 = 12.797522
agent_56 = 14.215210
agent_57 = 0.619872
agent_58 = 0.893103
agent_59 = 1.174989
agent_60 = 0.000000
agent_61 = 1.301399
agent_62 = 0.014170
agent_63 = 1.625500

[generation 9]
agent_0 = 7.891906
agent_1 = 8.723723
agent_2 = 8.590757
agent_3 = 51.465795
agent_4 = 7.985781
agent_5 = 9.028256
agent_6 = 7.845846
agent_7 = 7.564068
agent_8 = 7.896824
agent_9 = 7.204406
agent_10 = 7.761549
agent_11 = 9.865468
agent_12 = 6.887575
agent_13 = 9.494316
agent_14 = 6.545423
agent_15 = 7.155489
agent_16 = 6.183306
agent_17 = 7.010225
agent_18 = 6.454170
agent_19 = 6.592721
agent_20 = 5.653453
agent_21 = 5.662744
agent_22 = 8.709501
agent_23 = 5.907324
agent_24 = 5.589338
agent_25 = 5.699131
agent_26 = 5.607144
agent_27 = 5.728738
agent_28 = 5.853405
agent_29 = 5.470029
agent_30 = 5.604277
agent_31 = 5.461626
agent_32 = 5.613287
agent_33 = 5.955885
agent_34 = 4.681708
agent_35 = 13.400420
agent_36 = 5.002582
agent_37 = 5.004626
agent_38 = 4.344156
agent_39 = 4.425422
agent_40 = 4.381597
agent_41 = 4.494304
agent_42 = 3.864566
agent_43 = 4.921123
agent_44 = 4.387502
agent_45 = 5.894041
agent_46 = 4.409826
agent_47 = 13.535794
agent_48 = 12.066835
agent_49 = 2.897438
agent_50 = 11.202376
agent_51 = 11.431422
agent_52 = 2.165195
agent_53 = 4.444362
agent_54 = 9.155715
agent_55 = 20.994108
agent_56 = 0.995774
agent_57 = 3.946546
agent_58 = 1.269741
agent_59 = 5.822338
agent_60 = 0.000000
agent_61 = 5.354685
agent_62 = 1.669730
agent_63 = 9.822086

[generation 10]
agent_0 = 12.007533
agent_1 = 10.249624
agent_2 = 10.918615
agent_3 = 9.580927
agent_4 = 9.292203
agent_5 = 13.367002
agent_6 = 15.625766
agent_7 = 18.274677
agent_8 = 8.201041
agent_9 = 9.613238
agent_10 = 18.516926
agent_11 = 11.356881
agent_12 = 7.409172
agent_13 = 8.644670
agent_14 = 8.301245
agent_15 = 17.866098
agent_16 = 12.907310
agent_17 = 7.978957
agent_18 = 6.632884
agent_19 = 17.303331
agent_20 = 7.071285
agent_21 = 42.857862
agent_22 = 5.752374
agent_23 = 16.617933
agent_24 = 5.046633
agent_25 = 6.065944
agent_26 = 5.615539
agent_27 = 6.189526
agent_28 = 4.414119
agent_29 = 5.148714
agent_30 = 5.015428
agent_31 = 6.393168
agent_32 = 5.593096
agent_33 = 4.128594
agent_34 = 4.553427
agent_35 = 4.134218
agent_36 = 4.289161
agent_37 = 4.079066
agent_38 = 15.054765
agent_39 = 15.136031
agent_40 = 3.974374
agent_41 = 4.076658
agent_42 = 4.029059
agent_43 = 4.246347
agent_44 = 5.096019
agent_45 = 3.773122
agent_46 = 4.488217
agent_47 = 3.156598
agent_48 = 5.336358
agent_49 = 2.431006
agent_50 = 21.912985
agent_51 = 22.142031
agent_52 = 2.500087
agent_53 = 1.626046
agent_54 = 2.854009
agent_55 = 31.704717
agent_56 = 8.885404
agent_57 = 17.515869
agent_58 = 0.309705
agent_59 = 16.532947
agent_60 = 0.000000
agent_61 = 0.028780
agent_62 = 1.702801
agent_63 = 2.732736

[generation 11]
agent_0 = 12.169385
agent_1 = 11.916290
agent_2 = 11.272670
agent_3 = 12.509568
agent_4 = 12.298273
agent_5 = 24.406698
agent_6 = 11.313535
agent_7 = 30.118360
agent_8 = 13.535123
agent_9 = 9.871443
agent_10 = 15.874392
agent_11 = 10.209588
agent_12 = 10.770749
agent_13 = 50.049684
agent_14 = 9.106503
agent_15 = 29.709781
agent_16 = 9.418696
agent_17 = 8.642639
agent_18 = 11.172642
agent_19 = 8.281945
agent_20 = 7.506087
agent_21 = 9.249157
agent_22 = 7.775778
agent_23 = 8.676850
agent_24 = 9.552402
agent_25 = 6.585586
agent_26 = 7.235479
agent_27 = 7.017165
agent_28 = 6.143744
agent_29 = 7.067299
agent_30 = 5.734422
agent_31 = 8.603356
agent_32 = 4.673363
agent_33 = 10.998676
agent_34 = 16.397109
agent_35 = 15.977901
agent_36 = 5.949356
agent_37 = 3.691925
agent_38 = 5.583568
agent_39 = 4.009206
agent_40 = 3.798630
agent_41 = 3.601262
agent_42 = 3.676066
agent_43 = 16.090030
agent_44 = 4.018800
agent_45 = 3.721998
agent_46 = 3.306564
agent_47 = 15.000281
agent_48 = 2.539236
agent_49 = 4.453637
agent_50 = 2.315971
agent_51 = 8.465320
agent_52 = 2.424706
agent_53 = 2.025431
agent_54 = 1.526092
agent_55 = 2.747589
agent_56 = 1.314866
agent_57 = 1.778585
agent_58 = 12.153387
agent_59 = 28.376630
agent_60 = 3.434928
agent_61 = 0.000000
agent_62 = 6.208017
agent_63 = 0.160850

[generation 12]
agent_0 = 14.238956
agent_1 = 14.102696
agent_2 = 13.963733
agent_3 = 15.257852
agent_4 = 15.553073
agent_5 = 14.195484
agent_6 = 13.217922
agent_7 = 15.947301
agent_8 = 14.190724
agent_9 = 12.412296
agent_10 = 14.253330
agent_11 = 12.844321
agent_12 = 10.887962
agent_13 = 14.799910
agent_14 = 11.455820
agent_15 = 16.022581
agent_16 = 11.659230
agent_17 = 10.798522
agent_18 = 14.106671
agent_19 = 9.631482
agent_20 = 8.804614
agent_21 = 10.493568
agent_22 = 17.894494
agent_23 = 22.770618
agent_24 = 8.806971
agent_25 = 7.581351
agent_26 = 10.182191
agent_27 = 8.359859
agent_28 = 7.209104
agent_29 = 9.442875
agent_30 = 6.442167
agent_31 = 8.005865
agent_32 = 6.389650
agent_33 = 7.115717
agent_34 = 5.911867
agent_35 = 6.819314
agent_36 = 4.624495
agent_37 = 12.257806
agent_38 = 4.913288
agent_39 = 7.205110
agent_40 = 4.718934
agent_41 = 4.687045
agent_42 = 4.351134
agent_43 = 5.294469
agent_44 = 3.919006
agent_45 = 6.452310
agent_46 = 3.602458
agent_47 = 4.806009
agent_48 = 5.807317
agent_49 = 2.348527
agent_50 = 6.438524
agent_51 = 2.490325
agent_52 = 2.980176
agent_53 = 2.611114
agent_54 = 1.793779
agent_55 = 2.620857
agent_56 = 0.396913
agent_57 = 6.753004
agent_58 = 0.427563
agent_59 = 5.864904
agent_60 = 0.141012
agent_61 = 19.220126
agent_62 = 0.000000
agent_63 = 14.254618

[generation 13]
agent_0 = 9.410039
agent_1 = 10.348379
agent_2 = 10.651474
agent_3 = 8.995198
agent_4 = 8.970429
agent_5 = 10.456598
agent_6 = 9.103825
agent_7 = 8.877732
agent_8 = 9.320656
agent_9 = 8.941769
agent_10 = 8.632125
agent_11 = 22.440563
agent_12 = 9.856584
agent_13 = 8.356816
agent_14 = 8.781421
agent_15 = 8.264899
agent_16 = 8.666776
agent_17 = 8.790995
agent_18 = 7.671748
agent_19 = 19.227724
agent_20 = 7.342379
agent_21 = 15.731272
agent_22 = 6.191308
agent_23 = 10.404374
agent_24 = 9.346287
agent_25 = 5.063581
agent_26 = 19.778433
agent_27 = 17.956101
agent_28 = 4.679938
agent_29 = 5.782543
agent_30 = 4.195803
agent_31 = 5.003832
agent_32 = 3.952109
agent_33 = 4.155311
agent_34 = 4.185935
agent_35 = 4.487785
agent_36 = 3.576079
agent_37 = 3.903987
agent_38 = 4.162474
agent_39 = 4.768929
agent_40 = 53.401642
agent_41 = 3.099853
agent_42 = 13.947376
agent_43 = 14.890711
agent_44 = 2.833908
agent_45 = 3.337020
agent_46 = 13.198700
agent_47 = 14.402251
agent_48 = 5.632832
agent_49 = 1.712188
agent_50 = 16.034766
agent_51 = 12.086566
agent_52 = 1.341835
agent_53 = 2.004922
agent_54 = 1.527388
agent_55 = 2.274390
agent_56 = 0.697469
agent_57 = 2.215329
agent_58 = 4.366140
agent_59 = 15.461146
agent_60 = 1.272673
agent_61 = 0.000000
agent_62 = 2.201844
agent_63 = 0.182744

[generation 14]
agent_0 = 11.378651
agent_1 = 11.789517
agent_2 = 11.669275
agent_3 = 12.815963
agent_4 = 10.554593
agent_5 = 12.212285
agent_6 = 11.907316
agent_7 = 20.673608
agent_8 = 10.653554
agent_9 = 10.101319
agent_10 = 10.541036
agent_11 = 12.402146
agent_12 = 11.402469
agent_13 = 9.952880
agent_14 = 10.864330
agent_15 = 20.060775
agent_16 = 10.200526
agent_17 = 11.011274
agent_18 = 8.782976
agent_19 = 11.048218
agent_20 = 9.477407
agent_21 = 8.212288
agent_22 = 7.861272
agent_23 = 9.298699
agent_24 = 6.703545
agent_25 = 10.255559
agent_26 = 6.822295
agent_27 = 10.209299
agent_28 = 6.693157
agent_29 = 7.674708
agent_30 = 6.152315
agent_31 = 16.799707
agent_32 = 5.270879
agent_33 = 5.696213
agent_34 = 6.887466
agent_35 = 11.075482
agent_36 = 4.319377
agent_37 = 6.609091
agent_38 = 5.084398
agent_39 = 5.530782
agent_40 = 4.829584
agent_41 = 4.508092
agent_42 = 4.198820
agent_43 = 26.686587
agent_44 = 5.169379
agent_45 = 3.515940
agent_46 = 4.563539
agent_47 = 4.079457
agent_48 = 2.844091
agent_49 = 3.790725
agent_50 = 8.548905
agent_51 = 23.882442
agent_52 = 2.832407
agent_53 = 3.682833
agent_54 = 2.637528
agent_55 = 2.766634
agent_56 = 1.034382
agent_57 = 8.234931
agent_58 = 0.921336
agent_59 = 17.985514
agent_60 = 0.000000
agent_61 = 5.279000
agent_62 = 1.816986
agent_63 = 0.672162

[generation 15]
agent_0 = 12.482971
agent_1 = 10.745202
agent_2 = 15.469029
agent_3 = 10.073733
agent_4 = 13.149781
agent_5 = 10.156384
agent_6 = 9.558809
agent_7 = 32.045315
agent_8 = 9.621650
agent_9 = 9.578262
agent_10 = 9.257735
agent_11 = 10.309415
agent_12 = 8.345079
agent_13 = 10.503269
agent_14 = 8.757089
agent_15 = 10.546433
agent_16 = 29.977414
agent_17 = 7.041225
agent_18 = 8.956972
agent_19 = 22.419925
agent_20 = 8.551202
agent_21 = 6.414043
agent_22 = 7.086029
agent_23 = 6.283574
agent_24 = 8.815435
agent_25 = 5.059018
agent_26 = 9.361561
agent_27 = 5.200954
agent_28 = 5.157181
agent_29 = 4.895931
agent_30 = 17.524022
agent_31 = 28.171415
agent_32 = 5.257042
agent_33 = 4.719641
agent_34 = 6.374267
agent_35 = 4.474263
agent_36 = 3.062171
agent_37 = 7.686723
agent_38 = 3.267584
agent_39 = 9.284671
agent_40 = 3.449973
agent_41 = 2.065685
agent_42 = 6.312652
agent_43 = 38.058294
agent_44 = 1.471275
agent_45 = 3.376504
agent_46 = 5.312020
agent_47 = 2.211071
agent_48 = 2.222421
agent_49 = 0.708165
agent_50 = 1.967054
agent_51 = 35.254149
agent_52 = 2.495303
agent_53 = 0.410874
agent_54 = 14.009236
agent_55 = 14.138342
agent_56 = 0.288283
agent_57 = 0.606177
agent_58 = 12.293043
agent_59 = 29.357221
agent_60 = 0.000000
agent_61 = 0.758071
agent_62 = 13.188693
agent_63 = 12.043869

[generation 16]
agent_0 = 12.826275
agent_1 = 12.239692
agent_2 = 10.914066
agent_3 = 21.924653
agent_4 = 11.354210
agent_5 = 10.622329
agent_6 = 11.118878
agent_7 = 43.896236
agent_8 = 10.512097
agent_9 = 11.318407
agent_10 = 10.072676
agent_11 = 22.160336
agent_12 = 9.652819
agent_13 = 11.180431
agent_14 = 10.671721
agent_15 = 9.507185
agent_16 = 8.911883
agent_17 = 9.545660
agent_18 = 9.396295
agent_19 = 34.270846
agent_20 = 8.813609
agent_21 = 10.396801
agent_22 = 8.431160
agent_23 = 8.624304
agent_24 = 10.328941
agent_25 = 10.592703
agent_26 = 9.045408
agent_27 = 17.051875
agent_28 = 14.088607
agent_29 = 7.349961
agent_30 = 9.169396
agent_31 = 7.930465
agent_32 = 6.937886
agent_33 = 8.095183
agent_34 = 6.804060
agent_35 = 7.867581
agent_36 = 6.943672
agent_37 = 7.290771
agent_38 = 5.836543
agent_39 = 21.135592
agent_40 = 8.240759
agent_41 = 10.519338
agent_42 = 5.124686
agent_43 = 49.909215
agent_44 = 14.481284
agent_45 = 3.431516
agent_46 = 12.714650
agent_47 = 3.627865
agent_48 = 3.752695
agent_49 = 3.104815
agent_50 = 5.802227
agent_51 = 2.804010
agent_52 = 3.501524
agent_53 = 2.165602
agent_54 = 10.031758
agent_55 = 1.467317
agent_56 = 0.768031
agent_57 = 3.145155
agent_58 = 1.381472
agent_59 = 1.630633
agent_60 = 0.790885
agent_61 = 1.692948
agent_62 = 0.950432
agent_63 = 0.000000

[generation 17]
agent_0 = 10.147781
agent_1 = 9.195581
agent_2 = 11.294035
agent_3 = 8.765892
agent_4 = 9.453835
agent_5 = 9.590454
agent_6 = 7.921725
agent_7 = 9.160673
agent_8 = 6.748926
agent_9 = 16.336967
agent_10 = 19.641304
agent_11 = 31.728964
agent_12 = 5.795166
agent_13 = 10.633891
agent_14 = 6.296636
agent_15 = 7.340282
agent_16 = 5.925751
agent_17 = 5.545701
agent_18 = 6.666676
agent_19 = 43.839474
agent_20 = 5.510692
agent_21 = 5.268301
agent_22 = 5.527767
agent_23 = 8.589975
agent_24 = 5.578214
agent_25 = 4.854300
agent_26 = 5.147781
agent_27 = 5.310983
agent_28 = 5.752259
agent_29 = 4.826754
agent_30 = 18.738025
agent_31 = 17.499093
agent_32 = 4.593430
agent_33 = 5.140940
agent_34 = 4.472524
agent_35 = 17.436209
agent_36 = 4.765311
agent_37 = 5.206860
agent_38 = 4.593311
agent_39 = 4.106232
agent_40 = 3.634618
agent_41 = 4.175562
agent_42 = 4.000312
agent_43 = 5.986019
agent_44 = 2.453909
agent_45 = 4.772258
agent_46 = 3.029696
agent_47 = 9.080769
agent_48 = 1.608930
agent_49 = 2.904447
agent_50 = 1.966613
agent_51 = 3.933459
agent_52 = 5.290472
agent_53 = 1.241215
agent_54 = 19.600386
agent_55 = 11.035945
agent_56 = 0.831047
agent_57 = 2.365100
agent_58 = 2.454881
agent_59 = 11.199261
agent_60 = 0.838235
agent_61 = 0.972617
agent_62 = 0.000000
agent_63 = 3.586505

[generation 18]
agent_0 = 13.868111
