[generation 0]
agent_35 = 12.900000
agent_36 = 14.300000
agent_37 = 1.000000
agent_38 = 1.000000
agent_39 = 0.069930

[generation 6]
agent_0 = 1.007042
agent_1 = 0.391304
agent_2 = 2.259259
agent_3 = 1.242424
agent_4 = 1.048756
agent_5 = 0.057803
agent_6 = 2.241379
agent_7 = 0.069930
agent_8 = 1.000000
agent_9 = 1.000000
agent_10 = 1.000000
agent_11 = 1.000000
agent_12 = 1.000000
agent_13 = 1.000000
agent_14 = 1.000000
agent_15 = 1.000000
agent_16 = 0.994565
agent_17 = 1.000000
agent_18 = 0.909091
agent_19 = 1.010929
agent_20 = 0.303030
agent_21 = 1.000000
agent_22 = 7.400000
agent_23 = 0.445946
agent_24 = 6.000000
agent_25 = 1.000000
agent_26 = 1.000000
agent_27 = 0.166667
agent_28 = 1.100000
agent_29 = 8.727273
agent_30 = 0.500000
agent_31 = 0.208333
agent_32 = 1.000000
agent_33 = 1.000000
agent_34 = 0.078125
agent_35 = 12.800000
agent_36 = 1.000000
agent_37 = 1.269091
agent_38 = 0.979943
agent_39 = 0.129870

[generation 7]
agent_0 = 1.054299
agent_1 = 0.169231
agent_2 = 0.945205
agent_3 = 1.072340
agent_4 = 0.027174
agent_5 = 2.092105
agent_6 = 11.000000
agent_7 = 5.333333
agent_8 = 1.000000
agent_9 = 1.000000
agent_10 = 1.000000
agent_11 = 1.000000
agent_12 = 1.000000
agent_13 = 1.000000
agent_14 = 1.000000
agent_15 = 1.000000
agent_16 = 0.303030
agent_17 = 3.900000
agent_18 = 0.625000
agent_19 = 1.000000
agent_20 = 0.909091
agent_21 = 1.000000
agent_22 = 1.000000
agent_23 = 1.100000
agent_24 = 0.916667
agent_25 = 0.324324
agent_26 = 3.363636
agent_27 = 1.000000
agent_28 = 1.400000
agent_29 = 0.666667
agent_30 = 0.916667
agent_31 = 1.200000
agent_32 = 1.195680
agent_33 = 0.515152
agent_34 = 1.944444
agent_35 = 0.834921
agent_36 = 19.000000
agent_37 = 0.065789
agent_38 = 1.100000
agent_39 = 0.204082

[generation 8]
agent_0 = 0.567568
agent_1 = 3.478261
agent_2 = 3.478261
agent_3 = 0.950617
agent_4 = 1.088269
agent_5 = 1.092814
agent_6 = 0.701370
agent_7 = 1.002328
agent_8 = 3.478261
agent_9 = 5.272727
agent_10 = 1.000000
agent_11 = 1.000000
agent_12 = 1.000000
agent_13 = 1.000000
agent_14 = 1.000000
agent_15 = 1.000000
agent_16 = 3.478261
agent_17 = 0.909091
agent_18 = 3.300000
agent_19 = 2.030303
agent_20 = 5.272727
agent_21 = 6.500000
agent_22 = 0.294118
agent_23 = 3.400000
agent_24 = 6.500000
agent_25 = 3.461538
agent_26 = 3.384615
agent_27 = 0.464286
agent_28 = 6.500000
agent_29 = 5.272727
agent_30 = 6.500000
agent_31 = 1.000000
agent_32 = 6.500000
agent_33 = 0.714286
agent_34 = 0.169231
agent_35 = 0.345643
agent_36 = 1.604167
agent_37 = 0.761905
agent_38 = 5.720000
agent_39 = 0.416667

[generation 9]
agent_0 = 1.169014
agent_1 = 0.834197
agent_2 = 0.232432
agent_3 = 10.375000
agent_4 = 1.398892
agent_5 = 0.684211
agent_6 = 0.434146
agent_7 = 0.961739
agent_8 = 126.083333
agent_9 = 0.019531
agent_10 = 1.000000
agent_11 = 10.375000
agent_12 = 1.000000
agent_13 = 1.000000
agent_14 = 1.000000
agent_15 = 1.000000
agent_16 = 2.271186
agent_17 = 0.441296
agent_18 = 1.333333
agent_19 = 0.567568
agent_20 = 0.069930
agent_21 = 9.600000
agent_22 = 1.000000
agent_23 = 5.700000
agent_24 = 1.000000
agent_25 = 3.904762
agent_26 = 0.487805
agent_27 = 0.344828
agent_28 = 0.833333
agent_29 = 16.900000
agent_30 = 0.023585
agent_31 = 26.700000
agent_32 = 0.026895
agent_33 = 18.454545
agent_34 = 0.272727
agent_35 = 13.476190
agent_36 = 1.036036
agent_37 = 3.879121
agent_38 = 1.018843
agent_39 = 26.700000

[generation 10]
agent_0 = 19.900000
agent_1 = 0.336538
agent_2 = 0.244048
agent_3 = 1.051471
agent_4 = 0.912281
agent_5 = 0.939076
agent_6 = 0.962687
agent_7 = 1.234432
agent_8 = 1.060000
agent_9 = 1.429630
agent_10 = 1.563063
agent_11 = 0.415179
agent_12 = 3.866667
agent_13 = 0.806818
agent_14 = 0.669834
agent_15 = 2.934211
agent_16 = 1.000000
agent_17 = 1.000000
agent_18 = 0.909091
agent_19 = 1.100000
agent_20 = 6.200000
agent_21 = 0.177419
agent_22 = 0.909091
agent_23 = 1.000000
agent_24 = 0.909091
agent_25 = 1.100000
agent_26 = 0.133333
agent_27 = 7.500000
agent_28 = 1.000000
agent_29 = 0.126582
agent_30 = 9.200000
agent_31 = 0.434783
agent_32 = 1.200000
agent_33 = 0.188679
agent_34 = 1.079710
agent_35 = 1.277778
agent_36 = 0.412698
agent_37 = 0.310345
agent_38 = 0.293948
agent_39 = 4.923077

[generation 11]
agent_0 = 0.313725
agent_1 = 1.256098
agent_2 = 0.645299
agent_3 = 1.277778
agent_4 = 1.200000
agent_5 = 0.200000
agent_6 = 2.150538
agent_7 = 2.500000
agent_8 = 0.884701
agent_9 = 1.269231
agent_10 = 0.289474
agent_11 = 1.187500
agent_12 = 0.483871
agent_13 = 0.344828
agent_14 = 1.909091
agent_15 = 1.129412
agent_16 = 1.000000
agent_17 = 1.000000
agent_18 = 1.000000
agent_19 = 1.000000
agent_20 = 1.000000
agent_21 = 1.000000
agent_22 = 1.000000
agent_23 = 1.000000
agent_24 = 0.178451
agent_25 = 0.057803
agent_26 = 7.222222
agent_27 = 30.500000
agent_28 = 1.100000
agent_29 = 0.833333
agent_30 = 33.900000
agent_31 = 0.029586
agent_32 = 3.368421
agent_33 = 0.878710
agent_34 = 2.566929
agent_35 = 0.967526
agent_36 = 0.450820
agent_37 = 1.569444
agent_38 = 2.268293
agent_39 = 0.657895

[generation 12]
agent_0 = 0.291667
agent_1 = 1.046296
agent_2 = 0.676166
agent_3 = 2.300448
agent_4 = 1.471591
agent_5 = 1.897959
agent_6 = 0.446188
agent_7 = 1.211111
agent_8 = 1.294253
agent_9 = 1.877395
agent_10 = 0.365672
agent_11 = 0.225071
agent_12 = 0.347458
agent_13 = 7.647059
agent_14 = 0.707865
agent_15 = 0.885057
agent_16 = 1.000000
agent_17 = 1.000000
agent_18 = 1.000000
agent_19 = 1.000000
agent_20 = 1.000000
agent_21 = 1.000000
agent_22 = 1.000000
agent_23 = 1.000000
agent_24 = 0.909091
agent_25 = 1.200000
agent_26 = 0.909091
agent_27 = 1.000000
agent_28 = 2.600000
agent_29 = 3.200000
agent_30 = 0.107527
agent_31 = 2.730769
agent_32 = 0.134228
agent_33 = 1.000000
agent_34 = 0.435897
agent_35 = 6.592593
agent_36 = 1.000000
agent_37 = 0.206647
agent_38 = 5.277778
agent_39 = 0.063670

[generation 13]
agent_0 = 1.008333
agent_1 = 1.760684
agent_2 = 0.384810
agent_3 = 1.980769
agent_4 = 4.313559
agent_5 = 0.184087
agent_6 = 1.151057
agent_7 = 20.357143
agent_8 = 0.898148
agent_9 = 1.438596
agent_10 = 0.861607
agent_11 = 20.357143
agent_12 = 4.313559
agent_13 = 20.357143
agent_14 = 0.993377
agent_15 = 1.110865
agent_16 = 20.357143
agent_17 = 1.000000
agent_18 = 1.000000
agent_19 = 1.000000
agent_20 = 1.000000
agent_21 = 1.000000
agent_22 = 8.000000
agent_23 = 20.357143
agent_24 = 20.357143
agent_25 = 20.357143
agent_26 = 1.000000
agent_27 = 1.000000
agent_28 = 1.000000
agent_29 = 1.000000
agent_30 = 1.000000
agent_31 = 1.000000
agent_32 = 0.714286
agent_33 = 2.523810
agent_34 = 20.357143
agent_35 = 5.692308
agent_36 = 1.851852
agent_37 = 1.006897
agent_38 = 3.312500
agent_39 = 1.000000

[generation 14]
agent_0 = 0.335878
agent_1 = 0.174603
agent_2 = 1.501401
agent_3 = 1.163683
agent_4 = 1.880750
agent_5 = 0.056410
agent_6 = 1.818182
agent_7 = 1.000000
agent_8 = 0.054545
agent_9 = 4.828571
agent_10 = 0.531250
agent_11 = 1.000000
agent_12 = 5.253521
agent_13 = 0.914798
agent_14 = 0.923960
agent_15 = 0.448276
agent_16 = 3.842105
agent_17 = 0.144928
agent_18 = 1.000000
agent_19 = 0.436782
agent_20 = 0.251451
agent_21 = 0.077519
agent_22 = 1.100000
agent_23 = 43.083333
agent_24 = 1.500000
agent_25 = 2.307167
agent_26 = 0.018797
agent_27 = 4.727273
agent_28 = 1.100000
agent_29 = 0.909091
agent_30 = 1.000000
agent_31 = 1.000000
agent_32 = 0.902174
agent_33 = 0.790055
agent_34 = 1.024499
agent_35 = 4.727273
agent_36 = 0.398773
agent_37 = 2.815534
agent_38 = 0.287846
agent_39 = 3.525773

[generation 15]
agent_0 = 1.081238
agent_1 = 1.094028
agent_2 = 0.784648
agent_3 = 0.892857
agent_4 = 8.100000
agent_5 = 0.639535
agent_6 = 1.158004
agent_7 = 3.525773
agent_8 = 9.818182
agent_9 = 1.281609
agent_10 = 3.525773
agent_11 = 8.100000
agent_12 = 0.863532
agent_13 = 1.631769
agent_14 = 1.813559
agent_15 = 3.525773
agent_16 = 1.013026
agent_17 = 1.009050
agent_18 = 0.998494
agent_19 = 8.100000
agent_20 = 9.818182
agent_21 = 16.000000
agent_22 = 8.100000
agent_23 = 6.250000
agent_24 = 0.144928
agent_25 = 1.608696
agent_26 = 0.781553
agent_27 = 1.115132
agent_28 = 16.000000
agent_29 = 16.000000
agent_30 = 9.818182
agent_31 = 7.181818
agent_32 = 0.492787
agent_33 = 1.074627
agent_34 = 0.886076
agent_35 = 1.115132
agent_36 = 16.000000
agent_37 = 1.041518
agent_38 = 1.116173
agent_39 = 1.503356

[generation 16]
agent_0 = 0.388889
agent_1 = 1.451613
agent_2 = 115.450000
agent_3 = 1.115132
agent_4 = 1.025210
agent_5 = 1.934783
agent_6 = 1.151899
agent_7 = 0.060241
agent_8 = 0.636943
agent_9 = 1.640693
agent_10 = 1.117187
agent_11 = 0.562500
agent_12 = 0.919355
agent_13 = 1.555556
agent_14 = 1.225806
agent_15 = 0.613636
agent_16 = 0.561702
agent_17 = 1.093995
agent_18 = 1.128049
agent_19 = 1.210084
agent_20 = 0.909091
agent_21 = 14.300000
agent_22 = 7.020833
agent_23 = 0.613636
agent_24 = 0.979592
agent_25 = 1.151282
agent_26 = 1.154450
agent_27 = 0.210884
agent_28 = 0.557692
agent_29 = 1.335526
agent_30 = 0.888476
agent_31 = 0.863636
agent_32 = 0.785441
agent_33 = 25.600000
agent_34 = 0.092593
agent_35 = 0.551220
agent_36 = 2.964286
agent_37 = 0.713450
agent_38 = 0.250000
agent_39 = 1.578947

[generation 17]
agent_0 = 2.171429
agent_1 = 6.692308
agent_2 = 0.866242
agent_3 = 1.385621
agent_4 = 0.956278
agent_5 = 6.553571
agent_6 = 0.818182
agent_7 = 1.578947
agent_8 = 6.692308
agent_9 = 6.553571
agent_10 = 2.200000
agent_11 = 11.857143
agent_12 = 1.477273
agent_13 = 1.099379
agent_14 = 0.818182
agent_15 = 1.578947
agent_16 = 11.857143
agent_17 = 1.000000
agent_18 = 1.010962
agent_19 = 0.836714
agent_20 = 29.357143
agent_21 = 5.012821
agent_22 = 6.692308
agent_23 = 1.315068
agent_24 = 29.357143
agent_25 = 1.346939
agent_26 = 29.357143
agent_27 = 11.857143
agent_28 = 1.242424
agent_29 = 0.767442
agent_30 = 4.121951
agent_31 = 0.245509
agent_32 = 1.812183
agent_33 = 1.069593
agent_34 = 0.675768
agent_35 = 29.357143
agent_36 = 4.443038
agent_37 = 0.117096
agent_38 = 2.982759
agent_39 = 3.628866

[generation 18]
agent_0 = 0.918919
agent_1 = 2.545455
agent_2 = 0.152381
agent_3 = 3.071429
agent_4 = 1.163662
agent_5 = 1.352941
agent_6 = 0.695652
agent_7 = 0.860382
agent_8 = 2.765766
agent_9 = 0.250000
agent_10 = 1.402174
agent_11 = 0.523256
agent_12 = 0.406250
agent_13 = 4.400000
agent_14 = 3.136364
agent_15 = 0.050000
agent_16 = 0.708738
agent_17 = 1.460000
agent_18 = 2.482270
agent_19 = 0.303406
agent_20 = 5.181818
agent_21 = 0.292683
agent_22 = 7.000000
agent_23 = 0.107527
agent_24 = 0.984496
agent_25 = 1.155080
agent_26 = 0.638655
agent_27 = 1.352542
agent_28 = 0.879310
agent_29 = 0.269231
agent_30 = 3.673077
agent_31 = 0.505263
agent_32 = 2.133333
agent_33 = 0.266055
agent_34 = 5.289855
agent_35 = 0.258182
agent_36 = 0.251748
agent_37 = 0.840668
agent_38 = 1.683128
agent_39 = 0.384615

[generation 19]
agent_0 = 1.501718
agent_1 = 0.148649
agent_2 = 1.014756
agent_3 = 0.258182
agent_4 = 0.206349
agent_5 = 8.295455
agent_6 = 0.141230
agent_7 = 4.545455
agent_8 = 0.811189
agent_9 = 0.212500
agent_10 = 0.955689
agent_11 = 1.152278
agent_12 = 0.576733
agent_13 = 1.450185
agent_14 = 0.617143
agent_15 = 2.657143
agent_16 = 1.106977
agent_17 = 0.898187
agent_18 = 1.755556
agent_19 = 0.605263
agent_20 = 0.699507
agent_21 = 3.342105
agent_22 = 0.136364
agent_23 = 1.413793
agent_24 = 1.084821
agent_25 = 0.772908
agent_26 = 7.612903
agent_27 = 0.267544
agent_28 = 1.184615
agent_29 = 0.764706
agent_30 = 3.461538
agent_31 = 0.619048
agent_32 = 0.476744
agent_33 = 3.860465
agent_34 = 0.324841
agent_35 = 1.571429
agent_36 = 0.591398
agent_37 = 2.880952
agent_38 = 6.205128
agent_39 = 0.043137

[generation 20]
agent_0 = 0.216216
agent_1 = 0.176944
agent_2 = 6.209677
agent_3 = 2.336538
agent_4 = 4.642857
agent_5 = 0.507143
agent_6 = 9.272727
agent_7 = 0.034843
agent_8 = 0.648148
agent_9 = 2.833333
agent_10 = 1.310038
agent_11 = 2.336538
agent_12 = 0.186441
agent_13 = 1.506098
agent_14 = 1.269231
agent_15 = 0.482143
agent_16 = 1.022111
agent_17 = 0.127660
agent_18 = 1.397590
agent_19 = 2.336538
agent_20 = 1.570093
agent_21 = 0.591093
agent_22 = 0.207852
agent_23 = 35.818182
agent_24 = 2.130435
agent_25 = 1.284091
agent_26 = 1.264463
agent_27 = 0.363208
agent_28 = 1.600000
agent_29 = 0.876623
agent_30 = 1.214533
agent_31 = 0.491525
agent_32 = 0.941667
agent_33 = 0.442857
agent_34 = 1.744444
agent_35 = 0.895000
agent_36 = 0.045455
agent_37 = 2.021277
agent_38 = 7.490196
agent_39 = 0.510145

[generation 21]
agent_0 = 13.750000
agent_1 = 0.283582
agent_2 = 0.289617
agent_3 = 1.165563
agent_4 = 0.842444
agent_5 = 4.314815
agent_6 = 0.841584
agent_7 = 0.610922
agent_8 = 132.700000
agent_9 = 0.004706
agent_10 = 2.140828
agent_11 = 1.165563
agent_12 = 0.699301
agent_13 = 0.448598
agent_14 = 22.833333
agent_15 = 0.368750
agent_16 = 0.200000
agent_17 = 13.400000
agent_18 = 0.100865
agent_19 = 6.393939
agent_20 = 1.724138
agent_21 = 0.094828
agent_22 = 3.265306
agent_23 = 0.666667
agent_24 = 0.550523
agent_25 = 0.730964
agent_26 = 5.431373
agent_27 = 1.219512
agent_28 = 0.515337
agent_29 = 1.455959
agent_30 = 0.791159
agent_31 = 1.312195
agent_32 = 0.890909
agent_33 = 1.204276
agent_34 = 0.459716
agent_35 = 2.117647
agent_36 = 5.200000
agent_37 = 2.788462
agent_38 = 1.001190
agent_39 = 1.312195

[generation 22]
agent_0 = 1.458647
agent_1 = 1.132780
agent_2 = 0.328244
agent_3 = 2.117647
agent_4 = 1.626667
agent_5 = 0.457516
agent_6 = 1.701923
agent_7 = 0.659443
agent_8 = 8.400000
agent_9 = 1.492063
agent_10 = 0.253968
agent_11 = 1.521739
agent_12 = 0.918033
agent_13 = 1.410256
agent_14 = 1.338028
agent_15 = 0.978887
agent_16 = 1.054196
agent_17 = 0.919220
agent_18 = 0.424359
agent_19 = 1.521739
agent_20 = 6.609756
agent_21 = 0.913625
agent_22 = 4.100000
agent_23 = 0.978887
agent_24 = 1.814286
agent_25 = 1.666667
agent_26 = 2.892857
agent_27 = 0.397959
agent_28 = 0.306122
agent_29 = 5.263158
agent_30 = 0.243094
agent_31 = 2.681818
agent_32 = 0.804545
agent_33 = 0.890625
agent_34 = 0.773157
agent_35 = 1.325670
agent_36 = 0.064706
agent_37 = 16.750000
agent_38 = 1.025329
agent_39 = 2.681818

[generation 23]
agent_0 = 3.730769
agent_1 = 0.897281
agent_2 = 1.025743
agent_3 = 0.823944
agent_4 = 0.068441
agent_5 = 5.666667
agent_6 = 5.219512
agent_7 = 0.943925
agent_8 = 0.954469
agent_9 = 0.826649
agent_10 = 3.807018
agent_11 = 1.100000
agent_12 = 3.014706
agent_13 = 3.500000
agent_14 = 0.976389
agent_15 = 0.943925
agent_16 = 1.174603
agent_17 = 1.969697
agent_18 = 0.823529
agent_19 = 0.272727
agent_20 = 0.311558
agent_21 = 0.461017
agent_22 = 4.825397
agent_23 = 1.774648
agent_24 = 2.061224
agent_25 = 1.000000
agent_26 = 0.940639
agent_27 = 0.099010
agent_28 = 1.097720
agent_29 = 1.622449
agent_30 = 0.562893
agent_31 = 1.774648
agent_32 = 10.636364
agent_33 = 0.091743
agent_34 = 0.940639
agent_35 = 0.099010
agent_36 = 1.019417
agent_37 = 0.902579
agent_38 = 0.991639
agent_39 = 5.461538

[generation 24]
agent_0 = 1.259259
agent_1 = 0.719101
agent_2 = 0.961538
agent_3 = 1.011628
agent_4 = 29.400000
agent_5 = 0.475524
agent_6 = 0.980892
agent_7 = 0.191358
agent_8 = 0.883534
agent_9 = 1.202312
agent_10 = 0.961538
agent_11 = 1.011628
agent_12 = 0.615702
agent_13 = 2.117647
agent_14 = 21.857143
agent_15 = 0.612717
agent_16 = 0.957746
agent_17 = 1.005137
agent_18 = 1.020619
agent_19 = 0.997732
agent_20 = 1.030754
agent_21 = 1.244444
agent_22 = 0.172185
agent_23 = 0.992424
agent_24 = 0.250000
agent_25 = 0.379412
agent_26 = 3.372973
agent_27 = 0.785714
agent_28 = 9.666667
agent_29 = 0.726563
agent_30 = 0.180723
agent_31 = 0.112994
agent_32 = 0.891473
agent_33 = 0.592308
agent_34 = 1.794521
agent_35 = 1.077586
agent_36 = 5.800000
agent_37 = 0.227273
agent_38 = 2.428571
agent_39 = 0.407692

[generation 25]
agent_0 = 1.075491
agent_1 = 1.073248
agent_2 = 1.794521
agent_3 = 1.077586
agent_4 = 3.842105
agent_5 = 0.763158
agent_6 = 2.395833
agent_7 = 0.078947
agent_8 = 0.605839
agent_9 = 2.180723
agent_10 = 3.904762
agent_11 = 0.077236
agent_12 = 0.559271
agent_13 = 0.845304
agent_14 = 1.347826
agent_15 = 1.661376
agent_16 = 0.888889
agent_17 = 1.147147
agent_18 = 0.852941
agent_19 = 1.094488
agent_20 = 3.241379
agent_21 = 0.339744
agent_22 = 0.653992
agent_23 = 0.831633
agent_24 = 0.600000
agent_25 = 2.582090
agent_26 = 1.107527
agent_27 = 0.786164
agent_28 = 0.180328
agent_29 = 0.370370
agent_30 = 0.395480
agent_31 = 3.266129
agent_32 = 0.381720
agent_33 = 2.089552
agent_34 = 1.462541
agent_35 = 0.779249
agent_36 = 1.623400
agent_37 = 0.509728
agent_38 = 4.225352
agent_39 = 0.523093

[generation 26]
agent_0 = 1.100000
agent_1 = 13.400000
agent_2 = 1.021033
agent_3 = 0.779249
agent_4 = 0.531915
agent_5 = 0.450980
agent_6 = 13.300000
agent_7 = 0.196429
agent_8 = 1.445122
agent_9 = 13.400000
agent_10 = 0.459459
agent_11 = 56.090909
agent_12 = 13.300000
agent_13 = 2.600000
agent_14 = 2.733333
agent_15 = 0.555556
agent_16 = 1.065934
agent_17 = 1.802817
agent_18 = 0.283333
agent_19 = 0.534884
agent_20 = 3.840580
agent_21 = 56.090909
agent_22 = 56.090909
agent_23 = 13.400000
agent_24 = 0.733333
agent_25 = 3.953846
agent_26 = 0.688525
agent_27 = 56.090909
agent_28 = 56.090909
agent_29 = 0.872979
agent_30 = 1.635452
agent_31 = 0.568627
agent_32 = 2.104762
agent_33 = 0.506173
agent_34 = 1.121827
agent_35 = 0.899497
agent_36 = 1.206897
agent_37 = 0.831839
agent_38 = 7.409091
agent_39 = 56.090909

[generation 27]
agent_0 = 0.844512
agent_1 = 0.975610
agent_2 = 1.917647
agent_3 = 1.382353
agent_4 = 0.802030
agent_5 = 0.870370
agent_6 = 10.181818
agent_7 = 0.703704
agent_8 = 1.496503
agent_9 = 0.422819
agent_10 = 3.471429
agent_11 = 0.487013
agent_12 = 0.947984
agent_13 = 56.523810
agent_14 = 10.181818
agent_15 = 0.703704
agent_16 = 0.097035
agent_17 = 0.342105
agent_18 = 0.931193
agent_19 = 46.454545
agent_20 = 1.213773
agent_21 = 1.145251
agent_22 = 0.595376
agent_23 = 0.214592
agent_24 = 1.123138
agent_25 = 0.502674
agent_26 = 1.914286
agent_27 = 46.454545
agent_28 = 1.119048
agent_29 = 2.441860
agent_30 = 0.314685
agent_31 = 1.632653
agent_32 = 1.226190
agent_33 = 0.986254
agent_34 = 1.068750
agent_35 = 0.661376
agent_36 = 0.885431
agent_37 = 0.895415
agent_38 = 6.689655
agent_39 = 0.834586

[generation 28]
agent_0 = 1.087167
agent_1 = 0.798567
agent_2 = 1.324937
agent_3 = 1.309524
agent_4 = 0.861111
agent_5 = 0.405405
agent_6 = 22.083333
agent_7 = 0.237931
agent_8 = 38.384615
agent_9 = 0.014317
agent_10 = 11.750000
agent_11 = 0.202703
agent_12 = 0.347107
agent_13 = 7.846154
agent_14 = 0.235294
agent_15 = 1.707317
agent_16 = 0.143059
agent_17 = 0.497512
agent_18 = 4.022472
agent_19 = 0.889885
agent_20 = 0.320755
agent_21 = 2.666667
agent_22 = 0.250000
agent_23 = 4.416667
agent_24 = 0.964520
agent_25 = 0.871212
agent_26 = 10.727273
