[generation 0]
agent_34 = 17.589986
agent_35 = 1.611339
agent_36 = 0.269928
agent_37 = 9.356793
agent_38 = 14.301959
agent_39 = 7.793157

[generation 3]
agent_0 = 0.919861
agent_1 = 3.994906
agent_2 = 1.091138
agent_3 = 1.947184
agent_4 = 0.000000
agent_5 = 0.723987
agent_6 = 1.277852
agent_7 = 13.784593
agent_8 = 1.603325
agent_9 = 1.838990
agent_10 = 1.272556
agent_11 = 2.038990
agent_12 = 0.000000
agent_13 = 1.522275
agent_14 = 3.571000
agent_15 = 4.184187
agent_16 = 3.819410
agent_17 = 1.862267
agent_18 = 3.390839
agent_19 = 3.762267
agent_20 = 32.407382
agent_21 = 0.336903
agent_22 = 11.967126
agent_23 = 0.000000
agent_24 = 3.255833
agent_25 = 1.923734
agent_26 = 1.243137
agent_27 = 5.703936
agent_28 = 5.483333
agent_29 = 2.865525
agent_30 = 0.000000
agent_31 = 2.123734
agent_32 = 1.687438
agent_33 = 2.562179
agent_34 = 2.616291
agent_35 = 2.789452
agent_36 = 11.852355
agent_37 = 0.356037
agent_38 = 6.373428
agent_39 = 0.000000

[generation 4]
agent_0 = 2.904098
agent_1 = 1.337280
agent_2 = 3.720531
agent_3 = 0.375000
agent_4 = 0.605769
agent_5 = 0.187500
agent_6 = 0.836538
agent_7 = 0.000000
agent_8 = 16.708759
agent_9 = 1.580604
agent_10 = 32.560372
agent_11 = 1.560526
agent_12 = 0.000000
agent_13 = 10.116082
agent_14 = 0.042683
agent_15 = 5.838304
agent_16 = 1.826659
agent_17 = 11.308666
agent_18 = 1.943290
agent_19 = 27.663442
agent_20 = 0.000000
agent_21 = 12.442044
agent_22 = 0.746085
agent_23 = 23.057428
agent_24 = 5.196199
agent_25 = 1.061078
agent_26 = 8.519251
agent_27 = 0.435985
agent_28 = 2.243229
agent_29 = 0.105131
agent_30 = 0.000000
agent_31 = 0.177588
agent_32 = 1.437856
agent_33 = 5.237535
agent_34 = 1.278409
agent_35 = 6.614986
agent_36 = 3.056187
agent_37 = 0.505682
agent_38 = 4.338238
agent_39 = 0.000000

[generation 5]
agent_0 = 1.221734
agent_1 = 16.025013
agent_2 = 4.103054
agent_3 = 6.569694
agent_4 = 16.025013
agent_5 = 2.508183
agent_6 = 1.058803
agent_7 = 2.257784
agent_8 = 7.766446
agent_9 = 16.025013
agent_10 = 13.287454
agent_11 = 0.650062
agent_12 = 0.611596
agent_13 = 0.696715
agent_14 = 16.025013
agent_15 = 4.450001
agent_16 = 4.476077
agent_17 = 1.451087
agent_18 = 14.169410
agent_19 = 2.489845
agent_20 = 16.025013
agent_21 = 7.792263
agent_22 = 16.025013
agent_23 = 5.732843
agent_24 = 4.847093
agent_25 = 1.600291
agent_26 = 6.772466
agent_27 = 2.363557
agent_28 = 15.929025
agent_29 = 16.025013
agent_30 = 4.329099
agent_31 = 16.025013
agent_32 = 13.140543
agent_33 = 1.303409
agent_34 = 4.185656
agent_35 = 1.796956
agent_36 = 1.424242
agent_37 = 5.779730
agent_38 = 16.025013
agent_39 = 1.306907

[generation 6]
agent_0 = 1.513884
agent_1 = 6.110034
agent_2 = 6.664874
agent_3 = 0.203721
agent_4 = 0.315966
agent_5 = 9.531796
agent_6 = 0.429368
agent_7 = 0.102804
agent_8 = 1.315035
agent_9 = 9.531796
agent_10 = 1.236037
agent_11 = 9.287188
agent_12 = 6.664874
agent_13 = 9.478279
agent_14 = 9.531796
agent_15 = 1.864765
agent_16 = 9.531796
agent_17 = 7.367383
agent_18 = 1.141979
agent_19 = 1.120769
agent_20 = 1.240059
agent_21 = 0.829545
agent_22 = 1.197274
agent_23 = 9.531796
agent_24 = 1.647248
agent_25 = 1.838670
agent_26 = 0.345614
agent_27 = 1.499873
agent_28 = 9.531796
agent_29 = 1.012281
agent_30 = 9.531796
agent_31 = 0.665614
agent_32 = 1.075309
agent_33 = 4.808715
agent_34 = 1.826824
agent_35 = 1.972817
agent_36 = 9.531796
agent_37 = 1.122792
agent_38 = 3.123585
agent_39 = 2.468946

[generation 7]
agent_0 = 1.083107
agent_1 = 2.042860
agent_2 = 2.879643
agent_3 = 0.805098
agent_4 = 9.402501
agent_5 = 0.433563
agent_6 = 0.261352
agent_7 = 0.000000
agent_8 = 4.027322
agent_9 = 3.639875
agent_10 = 0.612565
agent_11 = 1.190575
agent_12 = 0.772467
agent_13 = 0.000000
agent_14 = 0.910462
agent_15 = 0.637500
agent_16 = 1.434670
agent_17 = 5.495943
agent_18 = 1.171812
agent_19 = 3.605532
agent_20 = 1.682206
agent_21 = 8.914043
agent_22 = 0.000000
agent_23 = 1.245644
agent_24 = 0.940351
agent_25 = 3.295271
agent_26 = 1.796879
agent_27 = 2.617890
agent_28 = 0.000000
agent_29 = 8.103616
agent_30 = 1.540741
agent_31 = 0.231276
agent_32 = 4.315493
agent_33 = 1.374845
agent_34 = 3.529779
agent_35 = 1.767702
agent_36 = 0.000000
agent_37 = 3.885552
agent_38 = 1.615959
agent_39 = 2.435350

[generation 8]
agent_0 = 3.913423
agent_1 = 2.219348
agent_2 = 1.182963
agent_3 = 1.817343
agent_4 = 11.518218
agent_5 = 0.723120
agent_6 = 1.705990
agent_7 = 0.000000
agent_8 = 1.247177
agent_9 = 1.452933
agent_10 = 1.100836
agent_11 = 1.762979
agent_12 = 1.791779
agent_13 = 5.964472
agent_14 = 1.061620
agent_15 = 0.000000
agent_16 = 1.831034
agent_17 = 9.636228
agent_18 = 2.688176
agent_19 = 16.045319
agent_20 = 0.000000
agent_21 = 24.431034
agent_22 = 0.168818
agent_23 = 16.431034
agent_24 = 1.293233
agent_25 = 7.768261
agent_26 = 1.620238
agent_27 = 1.575923
agent_28 = 0.737896
agent_29 = 5.456566
agent_30 = 0.000000
agent_31 = 1.954488
agent_32 = 2.631907
agent_33 = 0.654070
agent_34 = 3.280796
agent_35 = 4.494348
agent_36 = 2.541167
agent_37 = 0.000000
agent_38 = 0.561167
agent_39 = 0.212838

[generation 9]
agent_0 = 0.803316
agent_1 = 36.774924
agent_2 = 0.860636
agent_3 = 33.721077
agent_4 = 0.764065
agent_5 = 0.899801
agent_6 = 0.000000
agent_7 = 1.609635
agent_8 = 3.095424
agent_9 = 1.743439
agent_10 = 7.846598
agent_11 = 5.788893
agent_12 = 0.036394
agent_13 = 23.810106
agent_14 = 0.000000
agent_15 = 10.219629
agent_16 = 0.000000
agent_17 = 0.000000
agent_18 = 7.846598
agent_19 = 5.788893
agent_20 = 0.089921
agent_21 = 0.100989
agent_22 = 0.000000
agent_23 = 10.219629
agent_24 = 1.452880
agent_25 = 0.573198
agent_26 = 2.305284
agent_27 = 7.144959
agent_28 = 0.784858
agent_29 = 0.000000
agent_30 = 1.962828
agent_31 = 0.141553
agent_32 = 2.183516
agent_33 = 3.406797
agent_34 = 1.440659
agent_35 = 4.221612
agent_36 = 0.969231
agent_37 = 7.176445
agent_38 = 0.000000
agent_39 = 3.434138

[generation 10]
agent_0 = 4.302795
agent_1 = 4.181583
agent_2 = 3.469462
agent_3 = 1.363401
agent_4 = 1.815812
agent_5 = 1.313500
agent_6 = 13.333255
agent_7 = 0.000000
agent_8 = 2.532586
agent_9 = 1.718927
agent_10 = 6.215302
agent_11 = 4.109242
agent_12 = 0.546478
agent_13 = 4.335103
agent_14 = 0.000000
agent_15 = 20.098472
agent_16 = 4.205227
agent_17 = 2.212422
agent_18 = 1.775995
agent_19 = 1.633798
agent_20 = 0.210695
agent_21 = 7.117998
agent_22 = 0.000000
agent_23 = 10.797718
agent_24 = 1.036012
agent_25 = 3.497969
agent_26 = 2.094152
agent_27 = 7.213353
agent_28 = 2.399513
agent_29 = 3.837563
agent_30 = 0.000000
agent_31 = 1.156811
agent_32 = 0.716120
agent_33 = 1.419182
agent_34 = 0.517787
agent_35 = 1.242980
agent_36 = 1.492424
agent_37 = 1.339738
agent_38 = 0.000000
agent_39 = 0.349415

[generation 11]
agent_0 = 3.571172
agent_1 = 4.081964
agent_2 = 3.427700
agent_3 = 1.908803
agent_4 = 0.040098
agent_5 = 33.881531
agent_6 = 0.000000
agent_7 = 38.363349
agent_8 = 0.854402
agent_9 = 9.068393
agent_10 = 0.868618
agent_11 = 10.985060
agent_12 = 1.664884
agent_13 = 0.000000
agent_14 = 2.580147
agent_15 = 0.331968
agent_16 = 4.556281
agent_17 = 4.046078
agent_18 = 1.880240
agent_19 = 2.457991
agent_20 = 0.000000
agent_21 = 17.980240
agent_22 = 0.940120
agent_23 = 32.880240
agent_24 = 9.640886
agent_25 = 1.316407
agent_26 = 25.361399
agent_27 = 1.224073
agent_28 = 5.723315
agent_29 = 9.850798
agent_30 = 0.745808
agent_31 = 0.000000
agent_32 = 1.681510
agent_33 = 14.761510
agent_34 = 1.619957
agent_35 = 9.524668
agent_36 = 0.000000
agent_37 = 12.896624
agent_38 = 0.371054
agent_39 = 4.501696

[generation 12]
agent_0 = 33.351473
agent_1 = 1.721893
agent_2 = 18.451473
agent_3 = 1.745945
agent_4 = 16.138897
agent_5 = 0.261016
agent_6 = 7.709073
agent_7 = 0.000000
agent_8 = 4.164708
agent_9 = 8.048418
agent_10 = 3.357381
agent_11 = 1.444070
agent_12 = 2.533622
agent_13 = 0.000000
agent_14 = 16.303772
agent_15 = 0.860133
agent_16 = 1.007528
agent_17 = 1.622704
agent_18 = 1.224997
agent_19 = 3.046064
agent_20 = 2.133868
agent_21 = 0.691305
agent_22 = 1.993819
agent_23 = 0.000000
agent_24 = 0.506504
agent_25 = 1.140518
agent_26 = 0.386442
agent_27 = 1.069551
agent_28 = 0.000000
agent_29 = 0.743824
agent_30 = 0.786303
agent_31 = 0.969292
agent_32 = 2.746970
agent_33 = 1.161111
agent_34 = 1.727739
agent_35 = 2.692929
agent_36 = 3.376466
agent_37 = 0.000000
agent_38 = 1.653342
agent_39 = 2.375000

[generation 13]
agent_0 = 13.428862
agent_1 = 2.712481
agent_2 = 1.634125
agent_3 = 1.215395
agent_4 = 6.655151
agent_5 = 0.582353
agent_6 = 1.755869
agent_7 = 0.000000
agent_8 = 1.899810
agent_9 = 3.632425
agent_10 = 0.649712
agent_11 = 1.613336
agent_12 = 0.456765
agent_13 = 3.016089
agent_14 = 0.272134
agent_15 = 0.000000
agent_16 = 1.310305
agent_17 = 1.339056
agent_18 = 3.205553
agent_19 = 2.544607
agent_20 = 0.000000
agent_21 = 2.446732
agent_22 = 29.209535
agent_23 = 2.163982
agent_24 = 2.769102
agent_25 = 1.422948
agent_26 = 4.307564
agent_27 = 0.922948
agent_28 = 2.284520
agent_29 = 0.817405
agent_30 = 1.091887
agent_31 = 0.000000
agent_32 = 1.154055
agent_33 = 6.271296
agent_34 = 0.596040
agent_35 = 3.559419
agent_36 = 0.658540
agent_37 = 0.000000
agent_38 = 2.259083
agent_39 = 3.396040

[generation 14]
agent_0 = 0.498154
agent_1 = 25.260014
agent_2 = 0.349515
agent_3 = 13.227547
agent_4 = 0.249515
agent_5 = 0.000000
agent_6 = 1.192346
agent_7 = 2.271845
agent_8 = 6.689948
agent_9 = 4.332758
agent_10 = 0.843794
agent_11 = 5.122170
agent_12 = 0.772826
agent_13 = 3.336651
agent_14 = 1.205149
agent_15 = 0.000000
agent_16 = 3.955122
agent_17 = 4.545735
agent_18 = 1.372224
agent_19 = 3.369723
agent_20 = 6.017704
agent_21 = 0.000000
agent_22 = 3.062557
agent_23 = 2.443800
agent_24 = 1.763441
agent_25 = 2.391089
agent_26 = 2.530161
agent_27 = 5.842648
agent_28 = 1.092473
agent_29 = 8.430108
agent_30 = 0.000000
agent_31 = 16.713441
agent_32 = 1.816825
agent_33 = 4.827796
agent_34 = 2.550019
agent_35 = 7.518273
agent_36 = 0.034440
agent_37 = 19.129325
agent_38 = 0.000000
agent_39 = 22.816825

[generation 15]
agent_0 = 5.156971
agent_1 = 0.767710
agent_2 = 2.446425
agent_3 = 1.053668
agent_4 = 1.358051
agent_5 = 0.790601
agent_6 = 24.900153
agent_7 = 24.900153
agent_8 = 1.931614
agent_9 = 15.007583
agent_10 = 0.679330
agent_11 = 6.139673
agent_12 = 0.409253
agent_13 = 24.900153
agent_14 = 24.900153
agent_15 = 1.231884
agent_16 = 24.900153
agent_17 = 4.471733
agent_18 = 1.560018
agent_19 = 7.759693
agent_20 = 0.827995
agent_21 = 24.900153
agent_22 = 1.012596
agent_23 = 2.851904
agent_24 = 1.563297
agent_25 = 2.862213
agent_26 = 24.900153
agent_27 = 9.317949
agent_28 = 18.043400
agent_29 = 24.900153
agent_30 = 2.570852
agent_31 = 4.410160
agent_32 = 1.750786
agent_33 = 3.870600
agent_34 = 1.243539
agent_35 = 3.291235
agent_36 = 0.085079
agent_37 = 9.672887
agent_38 = 24.900153
agent_39 = 2.996058

[generation 16]
agent_0 = 1.350222
agent_1 = 4.260202
agent_2 = 1.709247
agent_3 = 2.985008
agent_4 = 0.236965
agent_5 = 3.543226
agent_6 = 4.266455
agent_7 = 4.266455
agent_8 = 1.041195
agent_9 = 0.552572
agent_10 = 2.475375
agent_11 = 0.563526
agent_12 = 0.275548
agent_13 = 2.026572
agent_14 = 4.266455
agent_15 = 4.789188
agent_16 = 3.548800
agent_17 = 3.315372
agent_18 = 1.318221
agent_19 = 9.071781
agent_20 = 1.512140
agent_21 = 4.266455
agent_22 = 4.789188
agent_23 = 2.850649
agent_24 = 0.712679
agent_25 = 9.071781
agent_26 = 0.590943
agent_27 = 1.794003
agent_28 = 4.789188
agent_29 = 1.494567
agent_30 = 9.071781
agent_31 = 0.404705
agent_32 = 4.966670
agent_33 = 1.704308
agent_34 = 1.999304
agent_35 = 1.077778
agent_36 = 1.781769
agent_37 = 9.071781
agent_38 = 6.738617
agent_39 = 0.152381

[generation 17]
agent_0 = 3.479698
agent_1 = 0.950469
agent_2 = 1.163156
agent_3 = 14.333995
agent_4 = 0.000000
agent_5 = 1.777386
agent_6 = 0.439352
agent_7 = 1.518576
agent_8 = 9.062864
agent_9 = 1.407181
agent_10 = 19.503047
agent_11 = 0.931128
agent_12 = 3.638368
agent_13 = 0.000000
agent_14 = 2.264197
agent_15 = 0.303466
agent_16 = 18.218668
agent_17 = 1.339133
agent_18 = 4.600150
agent_19 = 1.048409
agent_20 = 1.576923
agent_21 = 0.000000
agent_22 = 1.173347
agent_23 = 2.927783
agent_24 = 3.707598
agent_25 = 7.029954
agent_26 = 3.947931
agent_27 = 1.256369
agent_28 = 3.649272
agent_29 = 0.000000
agent_30 = 1.988469
agent_31 = 2.289298
agent_32 = 6.037240
agent_33 = 1.053051
agent_34 = 5.309968
agent_35 = 1.834210
agent_36 = 0.405762
agent_37 = 0.000000
agent_38 = 3.616591
agent_39 = 5.719846

[generation 18]
agent_0 = 2.861046
agent_1 = 0.919090
agent_2 = 6.217873
agent_3 = 1.353996
agent_4 = 1.258380
agent_5 = 2.045829
agent_6 = 0.000000
agent_7 = 0.953317
agent_8 = 0.508400
agent_9 = 0.766954
agent_10 = 0.991695
agent_11 = 0.639064
agent_12 = 0.000000
agent_13 = 1.598555
agent_14 = 0.677831
agent_15 = 1.631149
agent_16 = 0.736938
agent_17 = 0.463287
agent_18 = 0.300019
agent_19 = 1.204701
agent_20 = 1.526701
agent_21 = 0.000000
agent_22 = 0.266421
agent_23 = 0.563274
agent_24 = 2.360436
agent_25 = 1.309735
agent_26 = 4.416815
agent_27 = 2.164490
agent_28 = 2.727015
agent_29 = 5.708231
agent_30 = 0.000000
agent_31 = 2.401789
agent_32 = 1.550087
agent_33 = 1.472906
agent_34 = 3.050087
agent_35 = 2.227452
agent_36 = 0.000000
agent_37 = 13.161218
agent_38 = 0.031746
agent_39 = 4.393541

[generation 19]
agent_0 = 1.083086
agent_1 = 7.067075
agent_2 = 1.025943
agent_3 = 3.692716
agent_4 = 0.000000
agent_5 = 2.632727
agent_6 = 1.322393
agent_7 = 6.599972
agent_8 = 1.383844
agent_9 = 20.904725
agent_10 = 0.698987
agent_11 = 4.786832
agent_12 = 0.846121
agent_13 = 0.000000
agent_14 = 1.100869
agent_15 = 0.796319
agent_16 = 4.178711
agent_17 = 0.907174
agent_18 = 2.105866
agent_19 = 1.576261
agent_20 = 0.857980
agent_21 = 1.777406
agent_22 = 0.000000
agent_23 = 1.270895
agent_24 = 6.400693
agent_25 = 1.017695
agent_26 = 1.414953
agent_27 = 2.972688
agent_28 = 1.581531
agent_29 = 3.261579
agent_30 = 0.000000
agent_31 = 1.931095
agent_32 = 3.029352
agent_33 = 2.180185
agent_34 = 2.676282
agent_35 = 1.489708
agent_36 = 0.562201
agent_37 = 6.946119
agent_38 = 0.000000
agent_39 = 4.023042

[generation 20]
agent_0 = 1.958741
agent_1 = 7.235077
agent_2 = 1.275256
agent_3 = 4.379231
agent_4 = 0.613778
agent_5 = 2.318734
agent_6 = 8.446270
agent_7 = 8.446270
agent_8 = 0.844593
agent_9 = 4.165530
agent_10 = 1.775789
agent_11 = 2.200765
agent_12 = 0.793497
agent_13 = 8.446270
agent_14 = 8.446270
agent_15 = 2.072653
agent_16 = 0.825684
agent_17 = 1.902268
agent_18 = 8.334326
agent_19 = 1.554201
agent_20 = 18.012643
agent_21 = 2.168926
agent_22 = 8.446270
agent_23 = 1.197692
agent_24 = 8.827166
agent_25 = 1.729936
agent_26 = 8.804730
agent_27 = 18.012643
agent_28 = 18.012643
agent_29 = 8.446270
agent_30 = 11.432463
agent_31 = 4.271867
agent_32 = 2.156849
agent_33 = 5.762387
agent_34 = 1.730923
agent_35 = 5.080569
agent_36 = 18.012643
agent_37 = 7.044559
agent_38 = 0.565657
agent_39 = 11.680923

[generation 21]
agent_0 = 7.705631
agent_1 = 2.182051
agent_2 = 1.565521
agent_3 = 1.508262
agent_4 = 0.512551
agent_5 = 4.344126
agent_6 = 20.204054
agent_7 = 2.828067
agent_8 = 20.204054
agent_9 = 1.484369
agent_10 = 2.715958
agent_11 = 4.655867
agent_12 = 7.386528
agent_13 = 7.705631
agent_14 = 4.293716
agent_15 = 20.204054
agent_16 = 20.204054
agent_17 = 1.975351
agent_18 = 3.634585
agent_19 = 6.684510
agent_20 = 5.256249
agent_21 = 20.204054
agent_22 = 6.322359
agent_23 = 2.429216
agent_24 = 20.204054
agent_25 = 0.386870
agent_26 = 0.291476
agent_27 = 0.177613
agent_28 = 20.204054
agent_29 = 0.381759
agent_30 = 6.538141
agent_31 = 2.644999
agent_32 = 2.613205
agent_33 = 3.439629
agent_34 = 1.187462
agent_35 = 2.247709
agent_36 = 2.738438
agent_37 = 0.906983
agent_38 = 1.161945
agent_39 = 20.204054

[generation 22]
agent_0 = 0.691293
agent_1 = 1.300890
agent_2 = 0.605664
agent_3 = 6.786599
agent_4 = 0.772478
agent_5 = 9.629662
agent_6 = 0.661826
agent_7 = 0.000000
agent_8 = 2.257952
agent_9 = 2.073142
agent_10 = 0.634477
agent_11 = 3.446158
agent_12 = 0.000000
agent_13 = 0.026381
agent_14 = 2.977247
agent_15 = 4.457753
agent_16 = 3.534178
agent_17 = 0.448111
agent_18 = 2.445371
agent_19 = 1.375767
agent_20 = 0.345418
agent_21 = 0.014675
agent_22 = 1.380691
agent_23 = 0.000000
agent_24 = 1.148249
agent_25 = 0.926791
agent_26 = 2.305669
agent_27 = 1.745122
agent_28 = 0.000000
agent_29 = 2.118215
agent_30 = 4.368877
agent_31 = 2.600600
agent_32 = 3.139281
agent_33 = 0.585937
agent_34 = 5.343693
agent_35 = 0.854072
agent_36 = 2.756571
agent_37 = 0.231149
agent_38 = 0.000000
agent_39 = 1.563530

[generation 23]
agent_0 = 2.072736
agent_1 = 0.866673
agent_2 = 0.826419
agent_3 = 2.684953
agent_4 = 1.396236
agent_5 = 0.000000
agent_6 = 0.977477
agent_7 = 2.521374
agent_8 = 5.563592
agent_9 = 15.423190
agent_10 = 1.577877
agent_11 = 1.709694
agent_12 = 0.000000
agent_13 = 82.763898
agent_14 = 3.265826
agent_15 = 4.809723
agent_16 = 2.230249
agent_17 = 0.999453
agent_18 = 1.182419
agent_19 = 1.137029
agent_20 = 1.649277
agent_21 = 0.433575
agent_22 = 2.387124
agent_23 = 0.000000
agent_24 = 6.372861
agent_25 = 1.201231
agent_26 = 13.342388
agent_27 = 1.528863
agent_28 = 0.851807
agent_29 = 1.874133
agent_30 = 0.000000
agent_31 = 2.864779
agent_32 = 2.795385
agent_33 = 0.838140
agent_34 = 12.115385
agent_35 = 1.730147
agent_36 = 0.991070
agent_37 = 2.080364
agent_38 = 0.000000
agent_39 = 0.116794

[generation 24]
agent_0 = 1.270574
agent_1 = 6.221517
agent_2 = 2.137676
agent_3 = 2.702959
agent_4 = 0.865720
agent_5 = 0.000000
agent_6 = 2.916758
agent_7 = 22.335065
agent_8 = 252.160212
agent_9 = 2.070906
agent_10 = 212.360212
agent_11 = 1.973655
agent_12 = 166.023655
agent_13 = 0.000000
agent_14 = 61.323655
agent_15 = 0.425814
agent_16 = 6.656506
agent_17 = 1.608177
agent_18 = 3.020142
agent_19 = 5.171070
agent_20 = 3.322145
agent_21 = 1.404479
agent_22 = 10.411783
agent_23 = 0.000000
agent_24 = 2.441872
agent_25 = 4.353376
agent_26 = 2.637058
agent_27 = 1.707859
agent_28 = 0.000000
agent_29 = 8.048989
agent_30 = 0.004652
agent_31 = 19.244896
agent_32 = 1.384491
agent_33 = 3.844108
agent_34 = 0.971039
agent_35 = 39.702412
agent_36 = 0.000000
agent_37 = 0.986622
agent_38 = 2.300498
agent_39 = 21.540742

[generation 25]
agent_0 = 1.146470
agent_1 = 1.768130
agent_2 = 2.426596
agent_3 = 41.157969
agent_4 = 1.369858
agent_5 = 0.000000
agent_6 = 25.740323
agent_7 = 0.809876
agent_8 = 1.731233
agent_9 = 11.991116
agent_10 = 5.188084
agent_11 = 43.919456
agent_12 = 0.220031
agent_13 = 8.854725
agent_14 = 0.000000
agent_15 = 21.266177
agent_16 = 2.521157
agent_17 = 0.311853
agent_18 = 29.395657
agent_19 = 1.947746
agent_20 = 0.147710
agent_21 = 0.511367
agent_22 = 0.000000
agent_23 = 0.969645
agent_24 = 11.990747
agent_25 = 2.321615
agent_26 = 18.249080
agent_27 = 1.870725
agent_28 = 34.699296
agent_29 = 0.000000
agent_30 = 29.799296
agent_31 = 0.010190
agent_32 = 0.501170
agent_33 = 2.611077
agent_34 = 6.444195
agent_35 = 0.309086
agent_36 = 85.098997
agent_37 = 0.000000
agent_38 = 30.648213
agent_39 = 0.859107

[generation 26]
agent_0 = 0.834711
agent_1 = 0.948251
agent_2 = 7.332612
agent_3 = 1.197503
agent_4 = 0.974508
agent_5 = 0.670746
agent_6 = 1.828098
agent_7 = 0.000000
agent_8 = 1.349133
agent_9 = 5.099350
agent_10 = 1.346465
agent_11 = 2.053562
agent_12 = 1.693435
agent_13 = 2.874626
agent_14 = 4.317385
agent_15 = 0.000000
agent_16 = 7.465618
agent_17 = 7.706259
agent_18 = 3.976950
agent_19 = 2.896764
agent_20 = 0.471822
agent_21 = 1.122502
agent_22 = 0.000000
agent_23 = 9.328675
agent_24 = 1.355827
agent_25 = 0.913158
agent_26 = 1.771530
agent_27 = 4.641654
agent_28 = 0.742195
agent_29 = 0.000000
agent_30 = 1.032784
agent_31 = 11.073564
agent_32 = 0.863684
agent_33 = 4.849785
agent_34 = 0.714278
agent_35 = 3.227141
agent_36 = 0.309769
agent_37 = 0.888286
agent_38 = 1.359592
agent_39 = 0.000000

[generation 27]
agent_0 = 6.186511
agent_1 = 0.755597
agent_2 = 3.936002
agent_3 = 2.064876
agent_4 = 1.043330
agent_5 = 18.670071
agent_6 = 0.144486
agent_7 = 18.670071
agent_8 = 3.649022
agent_9 = 0.825785
agent_10 = 12.711522
agent_11 = 0.754816
agent_12 = 0.626008
agent_13 = 18.670071
agent_14 = 1.446848
agent_15 = 98.351693
agent_16 = 98.351693
agent_17 = 1.737435
agent_18 = 14.106827
agent_19 = 2.150121
agent_20 = 98.351693
agent_21 = 16.353638
agent_22 = 18.670071
agent_23 = 3.139353
agent_24 = 1.774049
agent_25 = 0.979918
agent_26 = 3.821041
agent_27 = 3.359819
agent_28 = 98.351693
agent_29 = 98.351693
agent_30 = 2.191017
agent_31 = 3.423607
agent_32 = 1.303033
agent_33 = 1.140130
agent_34 = 9.409676
agent_35 = 4.200698
agent_36 = 3.540179
agent_37 = 0.167338
agent_38 = 1.979940
agent_39 = 98.351693

[generation 28]
agent_0 = 0.491069
agent_1 = 1.789837
agent_2 = 7.577588
agent_3 = 1.121731
agent_4 = 1.367939
agent_5 = 0.000000
agent_6 = 0.455458
agent_7 = 0.624525
agent_8 = 0.154493
agent_9 = 3.399288
agent_10 = 0.909385
agent_11 = 2.374688
agent_12 = 0.285440
agent_13 = 0.000000
agent_14 = 0.228798
agent_15 = 2.046414
agent_16 = 1.137863
agent_17 = 9.946576
agent_18 = 6.846370
agent_19 = 0.915529
agent_20 = 2.654323
agent_21 = 0.000000
agent_22 = 1.309191
agent_23 = 3.126807
agent_24 = 2.483419
agent_25 = 1.514327
